school_osm_id,school_osm_type,school_name,place_osm_id,place_admin_level,place_place,place_name,lon,lat,bbox
759042312,way,,-7467222,10,hamlet,Хмелёвка,23.838693661464198,51.755202660187635,"23.837521099999996,51.754505699141504,23.8399404,51.75579749914137"
759042312,way,,-71100,6,,Малоритский район,23.838693661464198,51.755202660187635,"23.837521099999996,51.754505699141504,23.8399404,51.75579749914137"
759042312,way,,-59189,4,,Брестская область,23.838693661464198,51.755202660187635,"23.837521099999996,51.754505699141504,23.8399404,51.75579749914137"
759042312,way,,-59065,2,,Беларусь,23.838693661464198,51.755202660187635,"23.837521099999996,51.754505699141504,23.8399404,51.75579749914137"
759222420,way,,-8028573,8,,Олтушский сельский Совет,23.947347904280587,51.692822143599784,"23.949288699999997,51.693683499148385,23.945332499999996,51.69195769914859"
759222420,way,,-7467209,10,village,Ланская,23.947347904280587,51.692822143599784,"23.949288699999997,51.693683499148385,23.945332499999996,51.69195769914859"
759222420,way,,-71100,6,,Малоритский район,23.947347904280587,51.692822143599784,"23.949288699999997,51.693683499148385,23.945332499999996,51.69195769914859"
759222420,way,,-59189,4,,Брестская область,23.947347904280587,51.692822143599784,"23.949288699999997,51.693683499148385,23.945332499999996,51.69195769914859"
759222420,way,,-59065,2,,Беларусь,23.947347904280587,51.692822143599784,"23.949288699999997,51.693683499148385,23.945332499999996,51.69195769914859"
760709537,way,,-6722616,8,town,Старые Дороги,28.26071020966392,53.040958896062996,"28.261884999999996,53.041662799089245,28.259376799999995,53.0402846990892"
760709537,way,,-71135,6,,Стародорожский район,28.26071020966392,53.040958896062996,"28.261884999999996,53.041662799089245,28.259376799999995,53.0402846990892"
760709537,way,,-59752,4,,Минская область,28.26071020966392,53.040958896062996,"28.261884999999996,53.041662799089245,28.259376799999995,53.0402846990892"
760709537,way,,-59065,2,,Беларусь,28.26071020966392,53.040958896062996,"28.261884999999996,53.041662799089245,28.259376799999995,53.0402846990892"
760713537,way,,-6722616,8,town,Старые Дороги,28.254731384747746,53.036644370981435,"28.253328399999997,53.03597439908905,28.256101399999995,53.037359799089074"
760713537,way,,-71135,6,,Стародорожский район,28.254731384747746,53.036644370981435,"28.253328399999997,53.03597439908905,28.256101399999995,53.037359799089074"
760713537,way,,-59752,4,,Минская область,28.254731384747746,53.036644370981435,"28.253328399999997,53.03597439908905,28.256101399999995,53.037359799089074"
760713537,way,,-59065,2,,Беларусь,28.254731384747746,53.036644370981435,"28.253328399999997,53.03597439908905,28.256101399999995,53.037359799089074"
761274965,way,Каменский учебно-педагогический комплекс детский сад-средняя школа,-8139720,8,,Грозовский сельский Совет,27.444078470814993,53.22410369349029,"27.442386399999997,53.22311609909789,27.4458048,53.225103999098025"
761274965,way,Каменский учебно-педагогический комплекс детский сад-средняя школа,-7537257,10,village,Камень,27.444078470814993,53.22410369349029,"27.442386399999997,53.22311609909789,27.4458048,53.225103999098025"
761274965,way,Каменский учебно-педагогический комплекс детский сад-средняя школа,-71132,6,,Копыльский район,27.444078470814993,53.22410369349029,"27.442386399999997,53.22311609909789,27.4458048,53.225103999098025"
761274965,way,Каменский учебно-педагогический комплекс детский сад-средняя школа,-59752,4,,Минская область,27.444078470814993,53.22410369349029,"27.442386399999997,53.22311609909789,27.4458048,53.225103999098025"
761274965,way,Каменский учебно-педагогический комплекс детский сад-средняя школа,-59065,2,,Беларусь,27.444078470814993,53.22410369349029,"27.442386399999997,53.22311609909789,27.4458048,53.225103999098025"
761800150,way,,-8031176,8,,Шерстинский сельский Совет,31.055430196606082,52.65337451231633,"31.056136299999995,52.6539203990848,31.054689999999997,52.65273909908481"
761800150,way,,-7442476,10,village,Шерстин,31.055430196606082,52.65337451231633,"31.056136299999995,52.6539203990848,31.054689999999997,52.65273909908481"
761800150,way,,-70795,6,,Ветковский район,31.055430196606082,52.65337451231633,"31.056136299999995,52.6539203990848,31.054689999999997,52.65273909908481"
761800150,way,,-59161,4,,Гомельская область,31.055430196606082,52.65337451231633,"31.056136299999995,52.6539203990848,31.054689999999997,52.65273909908481"
761800150,way,,-59065,2,,Беларусь,31.055430196606082,52.65337451231633,"31.056136299999995,52.6539203990848,31.054689999999997,52.65273909908481"
762166732,way,,-8082996,8,,Тарновский сельский Совет,25.328914150262676,53.75177777849061,"25.3306854,53.752891499148305,25.327418399999996,53.75093759914803"
762166732,way,,-7519492,10,hamlet,Большие Конюшаны,25.328914150262676,53.75177777849061,"25.3306854,53.752891499148305,25.327418399999996,53.75093759914803"
762166732,way,,-70747,6,,Лидский район,25.328914150262676,53.75177777849061,"25.3306854,53.752891499148305,25.327418399999996,53.75093759914803"
762166732,way,,-59275,4,,Гродненская область,25.328914150262676,53.75177777849061,"25.3306854,53.752891499148305,25.327418399999996,53.75093759914803"
762166732,way,,-59065,2,,Беларусь,25.328914150262676,53.75177777849061,"25.3306854,53.752891499148305,25.327418399999996,53.75093759914803"
762188871,way,Микелевщинский учебно-педагогический комплекс детский сад-средняя школа,-8085959,8,,Мостовский сельский Совет,24.66436612682721,53.48713719735535,"24.6655351,53.48776789911833,24.663193199999995,53.48650069911819"
762188871,way,Микелевщинский учебно-педагогический комплекс детский сад-средняя школа,-7521902,10,village,Микелевщина,24.66436612682721,53.48713719735535,"24.6655351,53.48776789911833,24.663193199999995,53.48650069911819"
762188871,way,Микелевщинский учебно-педагогический комплекс детский сад-средняя школа,-70754,6,,Мостовский район,24.66436612682721,53.48713719735535,"24.6655351,53.48776789911833,24.663193199999995,53.48650069911819"
762188871,way,Микелевщинский учебно-педагогический комплекс детский сад-средняя школа,-59275,4,,Гродненская область,24.66436612682721,53.48713719735535,"24.6655351,53.48776789911833,24.663193199999995,53.48650069911819"
762188871,way,Микелевщинский учебно-педагогический комплекс детский сад-средняя школа,-59065,2,,Беларусь,24.66436612682721,53.48713719735535,"24.6655351,53.48776789911833,24.663193199999995,53.48650069911819"
762271936,way,Средняя школа номер 1,-6722616,8,town,Старые Дороги,28.277152009839913,53.040805330048144,"28.279003700000004,53.041736699089256,28.2751602,53.03984899908917"
762271936,way,Средняя школа номер 1,-71135,6,,Стародорожский район,28.277152009839913,53.040805330048144,"28.279003700000004,53.041736699089256,28.2751602,53.03984899908917"
762271936,way,Средняя школа номер 1,-59752,4,,Минская область,28.277152009839913,53.040805330048144,"28.279003700000004,53.041736699089256,28.2751602,53.03984899908917"
762271936,way,Средняя школа номер 1,-59065,2,,Беларусь,28.277152009839913,53.040805330048144,"28.279003700000004,53.041736699089256,28.2751602,53.03984899908917"
762937173,way,,-8075946,8,,Перебродский сельский Совет,27.38737684594271,55.631590127743785,"27.386163499999995,55.63063899963827,27.3888887,55.63266189963906"
762937173,way,,-6742598,10,village,Перебродье,27.38737684594271,55.631590127743785,"27.386163499999995,55.63063899963827,27.3888887,55.63266189963906"
762937173,way,,-70690,6,,Миорский район,27.38737684594271,55.631590127743785,"27.386163499999995,55.63063899963827,27.3888887,55.63266189963906"
762937173,way,,-59506,4,,Витебская область,27.38737684594271,55.631590127743785,"27.386163499999995,55.63063899963827,27.3888887,55.63266189963906"
762937173,way,,-59065,2,,Беларусь,27.38737684594271,55.631590127743785,"27.386163499999995,55.63063899963827,27.3888887,55.63266189963906"
763241998,way,Средняя школа д. Знаменка,-8025998,8,,Знаменский сельский Совет,23.65301390534869,51.87929029088885,"23.652030199999995,51.8786716991286,23.654009699999996,51.87988039912848"
763241998,way,Средняя школа д. Знаменка,-7461862,10,village,Знаменка,23.65301390534869,51.87929029088885,"23.652030199999995,51.8786716991286,23.654009699999996,51.87988039912848"
763241998,way,Средняя школа д. Знаменка,-59189,4,,Брестская область,23.65301390534869,51.87929029088885,"23.652030199999995,51.8786716991286,23.654009699999996,51.87988039912848"
763241998,way,Средняя школа д. Знаменка,-59188,6,,Брестский район,23.65301390534869,51.87929029088885,"23.652030199999995,51.8786716991286,23.654009699999996,51.87988039912848"
763241998,way,Средняя школа д. Знаменка,-59065,2,,Беларусь,23.65301390534869,51.87929029088885,"23.652030199999995,51.8786716991286,23.654009699999996,51.87988039912848"
764360007,way,,-8067517,8,,Селецкий сельский Совет,32.28177047719769,53.18646903465243,"32.2802824,53.18574399909578,32.28347959999999,53.18733829909585"
764360007,way,,-7585533,10,village,Селецкое,32.28177047719769,53.18646903465243,"32.2802824,53.18574399909578,32.28347959999999,53.18733829909585"
764360007,way,,-70604,6,,Костюковичский район,32.28177047719769,53.18646903465243,"32.2802824,53.18574399909578,32.28347959999999,53.18733829909585"
764360007,way,,-59162,4,,Могилёвская область,32.28177047719769,53.18646903465243,"32.2802824,53.18574399909578,32.28347959999999,53.18733829909585"
764360007,way,,-59065,2,,Беларусь,32.28177047719769,53.18646903465243,"32.2802824,53.18574399909578,32.28347959999999,53.18733829909585"
